Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,09/04/1998,FC Kaiserslautern,Borussia Dortmund,1,1,D,0,0,D,,,,,,,,,,,
D1,11/04/1998,Bayern München,1860 München,3,1,H,2,0,H,,,,,,,,,,,
D1,11/04/1998,FC Köln,Karlsruher SC,0,1,A,0,1,A,,,,,,,,,,,
D1,11/04/1998,Hamburger SV,Arminia Bielefeld,2,0,H,1,0,H,,,,,,,,,,,
D1,11/04/1998,Hertha BSC,Werder Bremen,0,2,A,0,1,A,,,,,,,,,,,
D1,11/04/1998,FC Schalke 04,VfB Stuttgart,3,4,A,2,2,D,,,,,,,,,,,
D1,11/04/1998,VFL Wolfsburg,Bayer Leverkusen,1,0,H,1,0,H,,,,,,,,,,,
D1,12/04/1998,Bor. Mönchengladbach,MSV Duisburg,0,3,A,0,3,A,,,,,,,,,,,
D1,17/04/1998,MSV Duisburg,VFL Wolfsburg,2,2,D,0,0,D,,,,,,,,,,,
D1,17/04/1998,Werder Bremen,FC Köln,3,0,H,1,0,H,,,,,,,,,,,
D1,18/04/1998,Arminia Bielefeld,Bayern München,4,4,D,2,3,A,,,,,,,,,,,
D1,18/04/1998,Borussia Dortmund,Bor. Mönchengladbach,1,2,A,0,2,A,,,,,,,,,,,
D1,18/04/1998,FC Hansa Rostock,FC Kaiserslautern,2,2,D,1,1,D,,,,,,,,,,,
D1,18/04/1998,Karlsruher SC,FC Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,18/04/1998,Bayer Leverkusen,Hamburger SV,5,0,H,2,0,H,,,,,,,,,,,
D1,18/04/1998,1860 München,Hertha BSC,3,1,H,2,0,H,,,,,,,,,,,
D1,19/04/1998,VfB Stuttgart,VFL Bochum,2,0,H,1,0,H,,,,,,,,,,,
D1,24/04/1998,Hertha BSC,Arminia Bielefeld,1,1,D,0,1,A,,,,,,,,,,,
D1,24/04/1998,FC Kaiserslautern,Bor. Mönchengladbach,3,2,H,1,2,A,,,,,,,,,,,
D1,25/04/1998,VFL Bochum,Karlsruher SC,3,3,D,1,2,A,,,,,,,,,,,
D1,25/04/1998,FC Köln,1860 München,2,3,A,0,3,A,,,,,,,,,,,
D1,25/04/1998,Hamburger SV,MSV Duisburg,1,0,H,1,0,H,,,,,,,,,,,
D1,25/04/1998,FC Hansa Rostock,VfB Stuttgart,1,1,D,1,0,H,,,,,,,,,,,
D1,25/04/1998,FC Schalke 04,Werder Bremen,0,1,A,0,1,A,,,,,,,,,,,
D1,25/04/1998,VFL Wolfsburg,Borussia Dortmund,1,4,A,1,2,A,,,,,,,,,,,
D1,26/04/1998,Bayern München,Bayer Leverkusen,2,1,H,1,0,H,,,,,,,,,,,
D1,29/04/1998,Arminia Bielefeld,FC Kaiserslautern,2,2,D,1,1,D,,,,,,,,,,,
D1,29/04/1998,VFL Bochum,Hertha BSC,2,1,H,1,0,H,,,,,,,,,,,
D1,29/04/1998,Bayer Leverkusen,Borussia Dortmund,2,2,D,0,1,A,,,,,,,,,,,
D1,29/04/1998,FC Schalke 04,FC Köln,1,0,H,0,0,D,,,,,,,,,,,
D1,02/05/1998,Arminia Bielefeld,FC Köln,2,1,H,0,1,A,,,,,,,,,,,
D1,02/05/1998,Borussia Dortmund,Hamburger SV,0,1,A,0,1,A,,,,,,,,,,,
D1,02/05/1998,MSV Duisburg,Bayern München,0,0,D,0,0,D,,,,,,,,,,,
D1,02/05/1998,FC Kaiserslautern,VFL Wolfsburg,4,0,H,1,0,H,,,,,,,,,,,
D1,02/05/1998,Karlsruher SC,VfB Stuttgart,4,2,H,1,0,H,,,,,,,,,,,
D1,02/05/1998,Bayer Leverkusen,Hertha BSC,0,1,A,0,0,D,,,,,,,,,,,
D1,02/05/1998,Bor. Mönchengladbach,FC Hansa Rostock,5,2,H,2,1,H,,,,,,,,,,,
D1,02/05/1998,1860 München,FC Schalke 04,1,0,H,1,0,H,,,,,,,,,,,
D1,02/05/1998,Werder Bremen,VFL Bochum,1,0,H,0,0,D,,,,,,,,,,,
D1,09/05/1998,Bayern München,Borussia Dortmund,4,0,H,0,0,D,,,,,,,,,,,
D1,09/05/1998,VFL Bochum,1860 München,1,0,H,1,0,H,,,,,,,,,,,
D1,09/05/1998,FC Köln,Bayer Leverkusen,2,2,D,1,0,H,,,,,,,,,,,
D1,09/05/1998,Hamburger SV,FC Kaiserslautern,1,1,D,0,0,D,,,,,,,,,,,
D1,09/05/1998,FC Hansa Rostock,Karlsruher SC,4,2,H,2,1,H,,,,,,,,,,,
D1,09/05/1998,Hertha BSC,MSV Duisburg,1,3,A,0,1,A,,,,,,,,,,,
D1,09/05/1998,FC Schalke 04,Arminia Bielefeld,2,1,H,1,1,D,,,,,,,,,,,
D1,09/05/1998,VfB Stuttgart,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,
D1,09/05/1998,VFL Wolfsburg,Bor. Mönchengladbach,0,2,A,0,2,A,,,,,,,,,,,
