Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,28/08/1999,VfB Stuttgart,Bayer Leverkusen,1,2,A,1,1,D,,,,,,,,,,,
D1,28/08/1999,VFL Wolfsburg,FC Hansa Rostock,2,0,H,2,0,H,,,,,,,,,,,
D1,29/08/1999,Eintracht Frankfurt,MSV Duisburg,2,2,D,1,1,D,,,,,,,,,,,
D1,29/08/1999,SSV Ulm 1846,Borussia Dortmund,0,1,A,0,1,A,,,,,,,,,,,
D1,10/09/1999,Arminia Bielefeld,VFL Wolfsburg,0,0,D,0,0,D,,,,,,,,,,,
D1,10/09/1999,FC Hansa Rostock,SSV Ulm 1846,2,1,H,1,0,H,,,,,,,,,,,
D1,11/09/1999,Borussia Dortmund,SC Freiburg,1,1,D,0,1,A,,,,,,,,,,,
D1,11/09/1999,MSV Duisburg,Bayern München,1,2,A,0,2,A,,,,,,,,,,,
D1,11/09/1999,Hamburger SV,Hertha BSC,5,1,H,3,0,H,,,,,,,,,,,
D1,11/09/1999,Bayer Leverkusen,FC Schalke 04,3,2,H,0,1,A,,,,,,,,,,,
D1,11/09/1999,SpVgg Unterhaching,VfB Stuttgart,2,0,H,1,0,H,,,,,,,,,,,
D1,12/09/1999,1860 München,Eintracht Frankfurt,2,0,H,1,0,H,,,,,,,,,,,
D1,12/09/1999,Werder Bremen,FC Kaiserslautern,5,0,H,2,0,H,,,,,,,,,,,
D1,17/09/1999,SC Freiburg,FC Hansa Rostock,5,0,H,4,0,H,,,,,,,,,,,
D1,17/09/1999,1860 München,Borussia Dortmund,0,3,A,0,2,A,,,,,,,,,,,
D1,18/09/1999,Eintracht Frankfurt,Bayern München,1,2,A,1,0,H,,,,,,,,,,,
D1,18/09/1999,Hertha BSC,Bayer Leverkusen,0,0,D,0,0,D,,,,,,,,,,,
D1,18/09/1999,FC Schalke 04,SpVgg Unterhaching,1,0,H,0,0,D,,,,,,,,,,,
D1,18/09/1999,VfB Stuttgart,MSV Duisburg,4,2,H,2,1,H,,,,,,,,,,,
D1,18/09/1999,SSV Ulm 1846,Arminia Bielefeld,2,0,H,2,0,H,,,,,,,,,,,
D1,19/09/1999,FC Kaiserslautern,Hamburger SV,2,0,H,2,0,H,,,,,,,,,,,
D1,19/09/1999,VFL Wolfsburg,Werder Bremen,2,7,A,2,3,A,,,,,,,,,,,
D1,24/09/1999,Bayern München,VfB Stuttgart,0,1,A,0,0,D,,,,,,,,,,,
D1,24/09/1999,Hamburger SV,VFL Wolfsburg,2,2,D,1,1,D,,,,,,,,,,,
D1,25/09/1999,Borussia Dortmund,Eintracht Frankfurt,1,0,H,1,0,H,,,,,,,,,,,
D1,25/09/1999,MSV Duisburg,FC Schalke 04,1,1,D,0,0,D,,,,,,,,,,,
D1,25/09/1999,FC Hansa Rostock,1860 München,0,0,D,0,0,D,,,,,,,,,,,
D1,25/09/1999,SpVgg Unterhaching,Hertha BSC,1,1,D,0,1,A,,,,,,,,,,,
D1,25/09/1999,Werder Bremen,SSV Ulm 1846,2,2,D,1,0,H,,,,,,,,,,,
D1,26/09/1999,Arminia Bielefeld,SC Freiburg,2,1,H,0,1,A,,,,,,,,,,,
D1,26/09/1999,Bayer Leverkusen,FC Kaiserslautern,3,1,H,0,1,A,,,,,,,,,,,
D1,01/10/1999,Eintracht Frankfurt,VfB Stuttgart,0,1,A,0,0,D,,,,,,,,,,,
D1,01/10/1999,1860 München,Arminia Bielefeld,5,0,H,1,0,H,,,,,,,,,,,
D1,02/10/1999,Borussia Dortmund,FC Hansa Rostock,3,0,H,0,0,D,,,,,,,,,,,
D1,02/10/1999,Hertha BSC,MSV Duisburg,2,1,H,0,0,D,,,,,,,,,,,
D1,02/10/1999,FC Schalke 04,Bayern München,1,1,D,0,0,D,,,,,,,,,,,
D1,02/10/1999,SSV Ulm 1846,Hamburger SV,1,2,A,0,0,D,,,,,,,,,,,
D1,02/10/1999,VFL Wolfsburg,Bayer Leverkusen,3,1,H,1,0,H,,,,,,,,,,,
D1,03/10/1999,SC Freiburg,Werder Bremen,2,1,H,1,0,H,,,,,,,,,,,
D1,03/10/1999,FC Kaiserslautern,SpVgg Unterhaching,4,2,H,1,1,D,,,,,,,,,,,
D1,15/10/1999,Arminia Bielefeld,Borussia Dortmund,0,2,A,0,0,D,,,,,,,,,,,
D1,15/10/1999,Bayer Leverkusen,SSV Ulm 1846,4,1,H,3,0,H,,,,,,,,,,,
D1,16/10/1999,Bayern München,Hertha BSC,3,1,H,2,0,H,,,,,,,,,,,
D1,16/10/1999,MSV Duisburg,FC Kaiserslautern,2,2,D,0,2,A,,,,,,,,,,,
D1,16/10/1999,Hamburger SV,SC Freiburg,2,0,H,1,0,H,,,,,,,,,,,
D1,16/10/1999,FC Hansa Rostock,Eintracht Frankfurt,3,1,H,1,0,H,,,,,,,,,,,
D1,16/10/1999,Werder Bremen,1860 München,1,3,A,0,1,A,,,,,,,,,,,
D1,17/10/1999,VfB Stuttgart,FC Schalke 04,0,2,A,0,0,D,,,,,,,,,,,
D1,17/10/1999,SpVgg Unterhaching,VFL Wolfsburg,1,1,D,0,0,D,,,,,,,,,,,
D1,22/10/1999,Eintracht Frankfurt,FC Schalke 04,0,2,A,0,0,D,,,,,,,,,,,
D1,22/10/1999,FC Hansa Rostock,Arminia Bielefeld,2,1,H,1,0,H,,,,,,,,,,,
D1,23/10/1999,SC Freiburg,Bayer Leverkusen,0,0,D,0,0,D,,,,,,,,,,,
D1,23/10/1999,Hertha BSC,VfB Stuttgart,1,1,D,1,0,H,,,,,,,,,,,
D1,23/10/1999,FC Kaiserslautern,Bayern München,0,2,A,0,0,D,,,,,,,,,,,
D1,23/10/1999,1860 München,Hamburger SV,0,0,D,0,0,D,,,,,,,,,,,
D1,23/10/1999,SSV Ulm 1846,SpVgg Unterhaching,1,0,H,1,0,H,,,,,,,,,,,
D1,24/10/1999,Borussia Dortmund,Werder Bremen,1,3,A,0,2,A,,,,,,,,,,,
D1,24/10/1999,VFL Wolfsburg,MSV Duisburg,1,0,H,0,0,D,,,,,,,,,,,
D1,29/10/1999,Arminia Bielefeld,Eintracht Frankfurt,1,1,D,0,0,D,,,,,,,,,,,
D1,29/10/1999,Werder Bremen,FC Hansa Rostock,2,1,H,1,0,H,,,,,,,,,,,
D1,30/10/1999,Bayern München,VFL Wolfsburg,5,0,H,3,0,H,,,,,,,,,,,
D1,30/10/1999,MSV Duisburg,SSV Ulm 1846,0,0,D,0,0,D,,,,,,,,,,,
D1,30/10/1999,Hamburger SV,Borussia Dortmund,1,1,D,0,0,D,,,,,,,,,,,
D1,30/10/1999,Bayer Leverkusen,1860 München,1,1,D,0,0,D,,,,,,,,,,,
D1,30/10/1999,FC Schalke 04,Hertha BSC,1,1,D,1,1,D,,,,,,,,,,,
D1,31/10/1999,VfB Stuttgart,FC Kaiserslautern,0,1,A,0,1,A,,,,,,,,,,,
D1,31/10/1999,SpVgg Unterhaching,SC Freiburg,1,0,H,0,0,D,,,,,,,,,,,
D1,05/11/1999,SC Freiburg,MSV Duisburg,3,0,H,2,0,H,,,,,,,,,,,
D1,05/11/1999,FC Hansa Rostock,Hamburger SV,3,3,D,2,1,H,,,,,,,,,,,
D1,06/11/1999,Borussia Dortmund,Bayer Leverkusen,1,1,D,1,1,D,,,,,,,,,,,
D1,06/11/1999,Eintracht Frankfurt,Hertha BSC,4,0,H,3,0,H,,,,,,,,,,,
D1,06/11/1999,1860 München,SpVgg Unterhaching,2,1,H,1,0,H,,,,,,,,,,,
D1,06/11/1999,SSV Ulm 1846,Bayern München,0,1,A,0,1,A,,,,,,,,,,,
D1,06/11/1999,VFL Wolfsburg,VfB Stuttgart,0,2,A,0,1,A,,,,,,,,,,,
D1,07/11/1999,Arminia Bielefeld,Werder Bremen,2,2,D,1,0,H,,,,,,,,,,,
D1,07/11/1999,FC Kaiserslautern,FC Schalke 04,2,1,H,0,1,A,,,,,,,,,,,
D1,19/11/1999,Werder Bremen,Eintracht Frankfurt,3,1,H,1,1,D,,,,,,,,,,,
D1,20/11/1999,Bayern München,SC Freiburg,6,1,H,3,1,H,,,,,,,,,,,
D1,20/11/1999,Hertha BSC,FC Kaiserslautern,0,1,A,0,1,A,,,,,,,,,,,
D1,20/11/1999,Bayer Leverkusen,FC Hansa Rostock,1,1,D,1,1,D,,,,,,,,,,,
D1,20/11/1999,FC Schalke 04,VFL Wolfsburg,1,1,D,1,1,D,,,,,,,,,,,
D1,20/11/1999,VfB Stuttgart,SSV Ulm 1846,2,0,H,1,0,H,,,,,,,,,,,
D1,21/11/1999,MSV Duisburg,1860 München,3,0,H,1,0,H,,,,,,,,,,,
D1,21/11/1999,Hamburger SV,Arminia Bielefeld,5,0,H,2,0,H,,,,,,,,,,,
D1,26/11/1999,SC Freiburg,VfB Stuttgart,0,2,A,0,1,A,,,,,,,,,,,
D1,26/11/1999,SSV Ulm 1846,FC Schalke 04,1,1,D,1,0,H,,,,,,,,,,,
D1,27/11/1999,Arminia Bielefeld,Bayer Leverkusen,1,2,A,0,1,A,,,,,,,,,,,
D1,27/11/1999,FC Hansa Rostock,SpVgg Unterhaching,1,1,D,1,0,H,,,,,,,,,,,
D1,27/11/1999,1860 München,Bayern München,1,0,H,0,0,D,,,,,,,,,,,
D1,27/11/1999,VFL Wolfsburg,Hertha BSC,2,3,A,2,1,H,,,,,,,,,,,
D1,28/11/1999,Borussia Dortmund,MSV Duisburg,2,2,D,1,2,A,,,,,,,,,,,
D1,28/11/1999,Eintracht Frankfurt,FC Kaiserslautern,0,1,A,0,1,A,,,,,,,,,,,
D1,28/11/1999,Werder Bremen,Hamburger SV,2,1,H,0,0,D,,,,,,,,,,,
D1,01/12/1999,SpVgg Unterhaching,Borussia Dortmund,1,0,H,1,0,H,,,,,,,,,,,
D1,03/12/1999,MSV Duisburg,FC Hansa Rostock,2,2,D,1,1,D,,,,,,,,,,,
D1,03/12/1999,Hamburger SV,Eintracht Frankfurt,1,0,H,0,0,D,,,,,,,,,,,
D1,04/12/1999,Bayern München,Borussia Dortmund,1,1,D,1,0,H,,,,,,,,,,,
D1,04/12/1999,Hertha BSC,SSV Ulm 1846,3,0,H,1,0,H,,,,,,,,,,,
D1,04/12/1999,Bayer Leverkusen,Werder Bremen,3,2,H,1,1,D,,,,,,,,,,,
D1,04/12/1999,FC Schalke 04,SC Freiburg,2,2,D,1,1,D,,,,,,,,,,,
D1,04/12/1999,VfB Stuttgart,1860 München,1,3,A,0,1,A,,,,,,,,,,,
D1,05/12/1999,FC Kaiserslautern,VFL Wolfsburg,2,2,D,1,0,H,,,,,,,,,,,
D1,05/12/1999,SpVgg Unterhaching,Arminia Bielefeld,2,0,H,1,0,H,,,,,,,,,,,
D1,10/12/1999,Arminia Bielefeld,MSV Duisburg,0,1,A,0,0,D,,,,,,,,,,,
D1,10/12/1999,Werder Bremen,SpVgg Unterhaching,2,2,D,2,0,H,,,,,,,,,,,
D1,11/12/1999,Borussia Dortmund,VfB Stuttgart,1,1,D,1,1,D,,,,,,,,,,,
D1,11/12/1999,SC Freiburg,Hertha BSC,0,1,A,0,0,D,,,,,,,,,,,
D1,11/12/1999,FC Hansa Rostock,Bayern München,0,3,A,0,1,A,,,,,,,,,,,
D1,11/12/1999,1860 München,FC Schalke 04,3,3,D,1,2,A,,,,,,,,,,,
D1,12/12/1999,Bayer Leverkusen,Hamburger SV,2,2,D,1,1,D,,,,,,,,,,,
D1,12/12/1999,SSV Ulm 1846,FC Kaiserslautern,3,1,H,3,0,H,,,,,,,,,,,
D1,12/12/1999,VFL Wolfsburg,Eintracht Frankfurt,1,0,H,0,0,D,,,,,,,,,,,
D1,14/12/1999,Bayern München,Arminia Bielefeld,2,1,H,1,1,D,,,,,,,,,,,
D1,14/12/1999,MSV Duisburg,Werder Bremen,0,1,A,0,1,A,,,,,,,,,,,
D1,14/12/1999,Hertha BSC,1860 München,1,1,D,0,0,D,,,,,,,,,,,
D1,14/12/1999,VfB Stuttgart,FC Hansa Rostock,3,1,H,0,0,D,,,,,,,,,,,
D1,15/12/1999,Eintracht Frankfurt,Bayer Leverkusen,1,2,A,1,0,H,,,,,,,,,,,
D1,15/12/1999,FC Kaiserslautern,SC Freiburg,0,2,A,0,0,D,,,,,,,,,,,
D1,15/12/1999,FC Schalke 04,Borussia Dortmund,0,0,D,0,0,D,,,,,,,,,,,
D1,15/12/1999,SpVgg Unterhaching,Hamburger SV,1,1,D,0,1,A,,,,,,,,,,,
D1,15/12/1999,VFL Wolfsburg,SSV Ulm 1846,1,2,A,0,1,A,,,,,,,,,,,
D1,17/12/1999,Arminia Bielefeld,VfB Stuttgart,1,2,A,0,0,D,,,,,,,,,,,
D1,17/12/1999,Werder Bremen,Bayern München,0,2,A,0,0,D,,,,,,,,,,,
D1,18/12/1999,SC Freiburg,VFL Wolfsburg,1,1,D,0,1,A,,,,,,,,,,,
D1,18/12/1999,Hamburger SV,MSV Duisburg,6,1,H,5,1,H,,,,,,,,,,,
D1,18/12/1999,Bayer Leverkusen,SpVgg Unterhaching,2,1,H,0,0,D,,,,,,,,,,,
D1,18/12/1999,1860 München,FC Kaiserslautern,2,1,H,1,1,D,,,,,,,,,,,
D1,18/12/1999,SSV Ulm 1846,Eintracht Frankfurt,3,0,H,1,0,H,,,,,,,,,,,
D1,19/12/1999,Borussia Dortmund,Hertha BSC,4,0,H,3,0,H,,,,,,,,,,,
D1,19/12/1999,FC Hansa Rostock,FC Schalke 04,1,0,H,0,0,D,,,,,,,,,,,
D1,04/02/2000,Borussia Dortmund,FC Kaiserslautern,0,1,A,0,0,D,,,,,,,,,,,
D1,04/02/2000,FC Hansa Rostock,Hertha BSC,0,1,A,0,0,D,,,,,,,,,,,
D1,05/02/2000,Arminia Bielefeld,FC Schalke 04,1,2,A,0,1,A,,,,,,,,,,,
D1,05/02/2000,SC Freiburg,SSV Ulm 1846,2,0,H,1,0,H,,,,,,,,,,,
D1,05/02/2000,Bayer Leverkusen,MSV Duisburg,3,0,H,2,0,H,,,,,,,,,,,
D1,05/02/2000,1860 München,VFL Wolfsburg,1,2,A,1,1,D,,,,,,,,,,,
D1,05/02/2000,Werder Bremen,VfB Stuttgart,2,1,H,2,0,H,,,,,,,,,,,
D1,06/02/2000,Hamburger SV,Bayern München,0,0,D,0,0,D,,,,,,,,,,,
D1,06/02/2000,SpVgg Unterhaching,Eintracht Frankfurt,1,0,H,0,0,D,,,,,,,,,,,
D1,08/02/2000,Hertha BSC,Arminia Bielefeld,2,0,H,0,0,D,,,,,,,,,,,
D1,08/02/2000,FC Kaiserslautern,FC Hansa Rostock,2,2,D,0,1,A,,,,,,,,,,,
D1,08/02/2000,FC Schalke 04,Werder Bremen,3,1,H,1,1,D,,,,,,,,,,,
D1,08/02/2000,SSV Ulm 1846,1860 München,3,0,H,2,0,H,,,,,,,,,,,
D1,09/02/2000,Bayern München,Bayer Leverkusen,4,1,H,2,0,H,,,,,,,,,,,
D1,09/02/2000,MSV Duisburg,SpVgg Unterhaching,2,0,H,2,0,H,,,,,,,,,,,
D1,09/02/2000,Eintracht Frankfurt,SC Freiburg,2,0,H,1,0,H,,,,,,,,,,,
D1,09/02/2000,VfB Stuttgart,Hamburger SV,1,3,A,0,0,D,,,,,,,,,,,
D1,09/02/2000,VFL Wolfsburg,Borussia Dortmund,1,0,H,1,0,H,,,,,,,,,,,
D1,11/02/2000,Arminia Bielefeld,FC Kaiserslautern,1,2,A,1,1,D,,,,,,,,,,,
D1,11/02/2000,Werder Bremen,Hertha BSC,4,1,H,3,0,H,,,,,,,,,,,
D1,12/02/2000,Borussia Dortmund,SSV Ulm 1846,1,1,D,1,0,H,,,,,,,,,,,
D1,12/02/2000,MSV Duisburg,Eintracht Frankfurt,2,3,A,1,2,A,,,,,,,,,,,
D1,12/02/2000,FC Hansa Rostock,VFL Wolfsburg,1,1,D,1,0,H,,,,,,,,,,,
D1,12/02/2000,Bayer Leverkusen,VfB Stuttgart,1,0,H,0,0,D,,,,,,,,,,,
D1,12/02/2000,SpVgg Unterhaching,Bayern München,0,2,A,0,0,D,,,,,,,,,,,
D1,13/02/2000,Hamburger SV,FC Schalke 04,3,1,H,0,1,A,,,,,,,,,,,
D1,13/02/2000,1860 München,SC Freiburg,3,1,H,1,1,D,,,,,,,,,,,
D1,18/02/2000,Hertha BSC,Hamburger SV,2,1,H,0,0,D,,,,,,,,,,,
D1,18/02/2000,FC Schalke 04,Bayer Leverkusen,1,1,D,1,1,D,,,,,,,,,,,
D1,19/02/2000,Bayern München,MSV Duisburg,4,1,H,0,0,D,,,,,,,,,,,
D1,19/02/2000,Eintracht Frankfurt,1860 München,3,1,H,2,1,H,,,,,,,,,,,
D1,19/02/2000,SC Freiburg,Borussia Dortmund,1,1,D,1,1,D,,,,,,,,,,,
D1,19/02/2000,FC Kaiserslautern,Werder Bremen,4,3,H,1,2,A,,,,,,,,,,,
D1,19/02/2000,VfB Stuttgart,SpVgg Unterhaching,0,2,A,0,0,D,,,,,,,,,,,
D1,20/02/2000,SSV Ulm 1846,FC Hansa Rostock,1,1,D,0,1,A,,,,,,,,,,,
D1,20/02/2000,VFL Wolfsburg,Arminia Bielefeld,2,0,H,1,0,H,,,,,,,,,,,
D1,25/02/2000,FC Hansa Rostock,SC Freiburg,1,1,D,0,0,D,,,,,,,,,,,
D1,26/02/2000,Bayern München,Eintracht Frankfurt,4,1,H,1,0,H,,,,,,,,,,,
D1,26/02/2000,MSV Duisburg,VfB Stuttgart,1,3,A,1,2,A,,,,,,,,,,,
D1,26/02/2000,Hamburger SV,FC Kaiserslautern,2,1,H,1,0,H,,,,,,,,,,,
D1,26/02/2000,Bayer Leverkusen,Hertha BSC,3,1,H,3,1,H,,,,,,,,,,,
D1,26/02/2000,Werder Bremen,VFL Wolfsburg,2,2,D,1,1,D,,,,,,,,,,,
D1,27/02/2000,Borussia Dortmund,1860 München,1,1,D,0,0,D,,,,,,,,,,,
D1,27/02/2000,SpVgg Unterhaching,FC Schalke 04,3,1,H,0,1,A,,,,,,,,,,,
D1,28/02/2000,Arminia Bielefeld,SSV Ulm 1846,4,1,H,3,1,H,,,,,,,,,,,
D1,03/03/2000,SC Freiburg,Arminia Bielefeld,1,1,D,0,1,A,,,,,,,,,,,
D1,03/03/2000,VFL Wolfsburg,Hamburger SV,4,4,D,1,3,A,,,,,,,,,,,
D1,04/03/2000,Hertha BSC,SpVgg Unterhaching,2,1,H,0,1,A,,,,,,,,,,,
D1,04/03/2000,FC Kaiserslautern,Bayer Leverkusen,1,3,A,1,2,A,,,,,,,,,,,
D1,04/03/2000,1860 München,FC Hansa Rostock,4,3,H,1,1,D,,,,,,,,,,,
D1,04/03/2000,FC Schalke 04,MSV Duisburg,3,0,H,1,0,H,,,,,,,,,,,
D1,04/03/2000,VfB Stuttgart,Bayern München,2,0,H,0,0,D,,,,,,,,,,,
D1,05/03/2000,Eintracht Frankfurt,Borussia Dortmund,1,1,D,0,1,A,,,,,,,,,,,
D1,05/03/2000,SSV Ulm 1846,Werder Bremen,2,1,H,1,0,H,,,,,,,,,,,
D1,10/03/2000,VfB Stuttgart,Eintracht Frankfurt,0,2,A,0,0,D,,,,,,,,,,,
D1,10/03/2000,SpVgg Unterhaching,FC Kaiserslautern,1,2,A,0,2,A,,,,,,,,,,,
D1,11/03/2000,Bayern München,FC Schalke 04,4,1,H,1,0,H,,,,,,,,,,,
D1,11/03/2000,Arminia Bielefeld,1860 München,2,2,D,2,0,H,,,,,,,,,,,
D1,11/03/2000,MSV Duisburg,Hertha BSC,0,0,D,0,0,D,,,,,,,,,,,
D1,11/03/2000,Hamburger SV,SSV Ulm 1846,1,2,A,0,1,A,,,,,,,,,,,
D1,11/03/2000,Bayer Leverkusen,VFL Wolfsburg,4,1,H,1,0,H,,,,,,,,,,,
D1,12/03/2000,FC Hansa Rostock,Borussia Dortmund,1,0,H,0,0,D,,,,,,,,,,,
D1,12/03/2000,Werder Bremen,SC Freiburg,5,2,H,2,1,H,,,,,,,,,,,
D1,17/03/2000,Eintracht Frankfurt,FC Hansa Rostock,0,0,D,0,0,D,,,,,,,,,,,
D1,17/03/2000,VFL Wolfsburg,SpVgg Unterhaching,2,2,D,1,0,H,,,,,,,,,,,
D1,18/03/2000,SC Freiburg,Hamburger SV,0,2,A,0,1,A,,,,,,,,,,,
D1,18/03/2000,Hertha BSC,Bayern München,1,1,D,0,1,A,,,,,,,,,,,
D1,18/03/2000,FC Kaiserslautern,MSV Duisburg,3,2,H,1,0,H,,,,,,,,,,,
D1,18/03/2000,FC Schalke 04,VfB Stuttgart,3,0,H,0,0,D,,,,,,,,,,,
D1,18/03/2000,SSV Ulm 1846,Bayer Leverkusen,1,9,A,0,4,A,,,,,,,,,,,
D1,19/03/2000,Borussia Dortmund,Arminia Bielefeld,1,3,A,1,2,A,,,,,,,,,,,
D1,19/03/2000,1860 München,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,
D1,24/03/2000,Arminia Bielefeld,FC Hansa Rostock,2,2,D,0,1,A,,,,,,,,,,,
D1,24/03/2000,SpVgg Unterhaching,SSV Ulm 1846,1,0,H,0,0,D,,,,,,,,,,,
D1,25/03/2000,Bayern München,FC Kaiserslautern,2,2,D,1,2,A,,,,,,,,,,,
D1,25/03/2000,MSV Duisburg,VFL Wolfsburg,2,3,A,1,0,H,,,,,,,,,,,
D1,25/03/2000,Hamburger SV,1860 München,2,0,H,1,0,H,,,,,,,,,,,
D1,25/03/2000,Bayer Leverkusen,SC Freiburg,1,1,D,0,1,A,,,,,,,,,,,
D1,25/03/2000,VfB Stuttgart,Hertha BSC,1,0,H,0,0,D,,,,,,,,,,,
D1,26/03/2000,FC Schalke 04,Eintracht Frankfurt,0,0,D,0,0,D,,,,,,,,,,,
D1,26/03/2000,Werder Bremen,Borussia Dortmund,3,2,H,2,1,H,,,,,,,,,,,
D1,31/03/2000,SC Freiburg,SpVgg Unterhaching,4,3,H,1,1,D,,,,,,,,,,,
D1,31/03/2000,SSV Ulm 1846,MSV Duisburg,0,3,A,0,2,A,,,,,,,,,,,
D1,01/04/2000,Borussia Dortmund,Hamburger SV,0,1,A,0,0,D,,,,,,,,,,,
D1,01/04/2000,Eintracht Frankfurt,Arminia Bielefeld,2,1,H,1,0,H,,,,,,,,,,,
D1,01/04/2000,Hertha BSC,FC Schalke 04,2,1,H,1,1,D,,,,,,,,,,,
D1,01/04/2000,1860 München,Bayer Leverkusen,1,2,A,0,0,D,,,,,,,,,,,
D1,01/04/2000,VFL Wolfsburg,Bayern München,1,1,D,0,1,A,,,,,,,,,,,
D1,02/04/2000,FC Hansa Rostock,Werder Bremen,1,1,D,1,1,D,,,,,,,,,,,
D1,02/04/2000,FC Kaiserslautern,VfB Stuttgart,1,2,A,1,1,D,,,,,,,,,,,
D1,07/04/2000,Hamburger SV,FC Hansa Rostock,1,0,H,1,0,H,,,,,,,,,,,
D1,07/04/2000,SpVgg Unterhaching,1860 München,1,1,D,0,0,D,,,,,,,,,,,
D1,08/04/2000,Bayern München,SSV Ulm 1846,4,0,H,2,0,H,,,,,,,,,,,
D1,08/04/2000,Hertha BSC,Eintracht Frankfurt,1,0,H,1,0,H,,,,,,,,,,,
D1,08/04/2000,Bayer Leverkusen,Borussia Dortmund,3,1,H,1,1,D,,,,,,,,,,,
D1,08/04/2000,FC Schalke 04,FC Kaiserslautern,1,2,A,1,2,A,,,,,,,,,,,
D1,08/04/2000,VfB Stuttgart,VFL Wolfsburg,2,5,A,2,2,D,,,,,,,,,,,
D1,09/04/2000,MSV Duisburg,SC Freiburg,1,2,A,0,0,D,,,,,,,,,,,
D1,09/04/2000,Werder Bremen,Arminia Bielefeld,3,1,H,2,0,H,,,,,,,,,,,
D1,11/04/2000,Borussia Dortmund,SpVgg Unterhaching,1,3,A,1,1,D,,,,,,,,,,,
D1,11/04/2000,FC Kaiserslautern,Hertha BSC,1,2,A,1,1,D,,,,,,,,,,,
D1,11/04/2000,SSV Ulm 1846,VfB Stuttgart,1,1,D,0,1,A,,,,,,,,,,,
D1,11/04/2000,VFL Wolfsburg,FC Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,12/04/2000,Arminia Bielefeld,Hamburger SV,3,0,H,1,0,H,,,,,,,,,,,
D1,12/04/2000,Eintracht Frankfurt,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,
D1,12/04/2000,SC Freiburg,Bayern München,1,2,A,1,1,D,,,,,,,,,,,
D1,12/04/2000,FC Hansa Rostock,Bayer Leverkusen,1,1,D,1,0,H,,,,,,,,,,,
D1,12/04/2000,1860 München,MSV Duisburg,4,1,H,3,0,H,,,,,,,,,,,
D1,14/04/2000,Hertha BSC,VFL Wolfsburg,0,0,D,0,0,D,,,,,,,,,,,
D1,14/04/2000,FC Schalke 04,SSV Ulm 1846,0,0,D,0,0,D,,,,,,,,,,,
D1,15/04/2000,Bayern München,1860 München,1,2,A,1,2,A,,,,,,,,,,,
D1,15/04/2000,MSV Duisburg,Borussia Dortmund,2,2,D,2,2,D,,,,,,,,,,,
D1,15/04/2000,Hamburger SV,Werder Bremen,0,0,D,0,0,D,,,,,,,,,,,
D1,15/04/2000,FC Kaiserslautern,Eintracht Frankfurt,1,0,H,0,0,D,,,,,,,,,,,
