Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,Ipswich,Crystal Palace,0,2,A,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,Leicester,West Ham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,Man United,Aston Villa,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,Nott'm Forest,Liverpool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,QPR,Newcastle,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,Sheffield Weds,Arsenal,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,Southampton,Man City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,04/02/1995,Wimbledon,Leeds,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1995,Tottenham,Blackburn,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Arsenal,Leicester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Aston Villa,Wimbledon,7,1,H,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Chelsea,Tottenham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Crystal Palace,Coventry,0,2,A,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Liverpool,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Man City,Man United,0,3,A,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Newcastle,Nott'm Forest,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,11/02/1995,Norwich,Southampton,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1995,Blackburn,Sheffield Weds,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,13/02/1995,West Ham,Everton,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,18/02/1995,Coventry,West Ham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,18/02/1995,Sheffield Weds,Aston Villa,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,21/02/1995,Arsenal,Nott'm Forest,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/02/1995,Aston Villa,Leicester,4,4,D,,,,,,,,,,,,,,,,,,,,,
E0,22/02/1995,Blackburn,Wimbledon,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,22/02/1995,Leeds,Everton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/02/1995,Man City,Ipswich,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/02/1995,Norwich,Man United,0,2,A,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Blackburn,Norwich,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Coventry,Leicester,4,2,H,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Crystal Palace,Arsenal,0,3,A,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Everton,Man United,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Ipswich,Southampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Man City,Leeds,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Newcastle,Aston Villa,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Sheffield Weds,Liverpool,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,Tottenham,Wimbledon,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,25/02/1995,West Ham,Chelsea,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1995,QPR,Nott'm Forest,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,28/02/1995,Ipswich,Newcastle,0,2,A,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Aston Villa,Blackburn,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Leeds,Sheffield Weds,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Leicester,Everton,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Liverpool,Newcastle,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Man United,Ipswich,9,0,H,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Norwich,Man City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Nott'm Forest,Tottenham,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Southampton,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,04/03/1995,Wimbledon,QPR,1,3,A,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1995,Arsenal,West Ham,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1995,Chelsea,Crystal Palace,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,06/03/1995,Aston Villa,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,07/03/1995,Wimbledon,Man United,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,08/03/1995,Blackburn,Arsenal,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,08/03/1995,Man City,Chelsea,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,08/03/1995,Newcastle,West Ham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,08/03/1995,Norwich,Sheffield Weds,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,08/03/1995,Nott'm Forest,Everton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,08/03/1995,QPR,Leicester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,08/03/1995,Tottenham,Ipswich,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,11/03/1995,Chelsea,Leeds,0,3,A,,,,,,,,,,,,,,,,,,,,,
E0,11/03/1995,Coventry,Blackburn,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,11/03/1995,Leicester,Nott'm Forest,2,4,A,,,,,,,,,,,,,,,,,,,,,
E0,11/03/1995,Sheffield Weds,Wimbledon,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,11/03/1995,West Ham,Norwich,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,14/03/1995,Crystal Palace,Sheffield Weds,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,14/03/1995,Liverpool,Coventry,2,3,A,,,,,,,,,,,,,,,,,,,,,
E0,15/03/1995,Everton,Man City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,15/03/1995,Leicester,Leeds,1,3,A,,,,,,,,,,,,,,,,,,,,,
E0,15/03/1995,Man United,Tottenham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,15/03/1995,QPR,Norwich,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,15/03/1995,Southampton,West Ham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,Aston Villa,West Ham,0,2,A,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,Blackburn,Chelsea,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,Leeds,Coventry,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,Man City,Sheffield Weds,3,2,H,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,Nott'm Forest,Southampton,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,QPR,Everton,2,3,A,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,Tottenham,Leicester,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,18/03/1995,Wimbledon,Crystal Palace,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1995,Liverpool,Man United,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1995,Newcastle,Arsenal,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,20/03/1995,Norwich,Ipswich,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,21/03/1995,Wimbledon,Man City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/03/1995,Man United,Arsenal,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/03/1995,Nott'm Forest,Leeds,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/03/1995,QPR,Chelsea,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/03/1995,Southampton,Newcastle,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,22/03/1995,Tottenham,Liverpool,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Arsenal,Norwich,5,1,H,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Chelsea,Newcastle,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Coventry,QPR,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Crystal Palace,Man City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Everton,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Ipswich,Aston Villa,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Leicester,Wimbledon,3,4,A,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1995,Sheffield Weds,Nott'm Forest,1,7,A,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1995,Man United,Leeds,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1995,Southampton,Tottenham,4,3,H,,,,,,,,,,,,,,,,,,,,,
E0,04/04/1995,Crystal Palace,Aston Villa,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,04/04/1995,QPR,Blackburn,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,05/04/1995,Leeds,Ipswich,4,0,H,,,,,,,,,,,,,,,,,,,,,
E0,05/04/1995,Leicester,Norwich,1,0,H
E0,05/04/1995,Liverpool,Southampton,3,1,H
E0,08/04/1995,Newcastle,Norwich,3,0,H
E0,08/04/1995,Nott'm Forest,West Ham,1,1,D
E0,08/04/1995,QPR,Arsenal,3,1,H
E0,08/04/1995,Sheffield Weds,Leicester,1,0,H
E0,09/04/1995,Liverpool,Leeds,0,1,A
E0,10/04/1995,Wimbledon,Chelsea,1,1,D
E0,11/04/1995,Ipswich,QPR,0,1,A
E0,11/04/1995,Tottenham,Man City,2,1,H
E0,12/04/1995,Arsenal,Liverpool,0,1,A
E0,12/04/1995,Chelsea,Southampton,0,2,A
E0,12/04/1995,Norwich,Nott'm Forest,0,1,A
E0,13/04/1995,West Ham,Wimbledon,3,0,H
E0,14/04/1995,Crystal Palace,Tottenham,1,1,D
E0,14/04/1995,Everton,Newcastle,2,0,H
E0,14/04/1995,Man City,Liverpool,2,1,H
E0,15/04/1995,Arsenal,Ipswich,4,1,H
E0,15/04/1995,Chelsea,Aston Villa,1,0,H
E0,15/04/1995,Coventry,Sheffield Weds,2,0,H
E0,15/04/1995,Leeds,Blackburn,1,1,D
E0,15/04/1995,Leicester,Man United,0,4,A
E0,15/04/1995,Southampton,QPR,2,1,H
E0,17/04/1995,Aston Villa,Arsenal,0,4,A
E0,17/04/1995,Blackburn,Man City,2,3,A
E0,17/04/1995,Ipswich,West Ham,1,1,D
E0,17/04/1995,Liverpool,Leicester,2,0,H
E0,17/04/1995,Man United,Chelsea,0,0,D
E0,17/04/1995,Newcastle,Leeds,1,2,A
E0,17/04/1995,Nott'm Forest,Coventry,2,0,H
E0,17/04/1995,QPR,Crystal Palace,0,1,A
E0,17/04/1995,Sheffield Weds,Everton,0,0,D
E0,17/04/1995,Tottenham,Norwich,1,0,H
E0,17/04/1995,Wimbledon,Southampton,0,2,A
E0,19/04/1995,Blackburn,Crystal Palace,2,1,H
E0,29/04/1995,Arsenal,Tottenham,1,1,D
E0,29/04/1995,Chelsea,QPR,1,0,H
E0,29/04/1995,Crystal Palace,Nott'm Forest,1,2,A
E0,29/04/1995,Everton,Wimbledon,0,0,D
E0,29/04/1995,Leeds,Aston Villa,1,0,H
E0,29/04/1995,Leicester,Ipswich,2,0,H
E0,29/04/1995,Man City,Newcastle,0,0,D
E0,29/04/1995,Norwich,Liverpool,1,2,A
E0,29/04/1995,Southampton,Sheffield Weds,0,0,D
E0,30/04/1995,West Ham,Blackburn,2,0,H
E0,01/05/1995,Coventry,Man United,2,3,A
E0,02/05/1995,Wimbledon,Liverpool,0,0,D
E0,03/05/1995,Aston Villa,Man City,1,1,D
E0,03/05/1995,Everton,Chelsea,3,3,D
E0,03/05/1995,Newcastle,Tottenham,3,3,D
E0,03/05/1995,Southampton,Crystal Palace,3,1,H
E0,03/05/1995,West Ham,QPR,0,0,D
E0,04/05/1995,Arsenal,Wimbledon,0,0,D
E0,06/05/1995,Aston Villa,Liverpool,2,0,H
E0,06/05/1995,Crystal Palace,West Ham,1,0,H
E0,06/05/1995,Everton,Southampton,0,0,D
E0,06/05/1995,Ipswich,Coventry,2,0,H
E0,06/05/1995,Leeds,Norwich,2,1,H
E0,06/05/1995,Leicester,Chelsea,1,1,D
E0,06/05/1995,Nott'm Forest,Man City,1,0,H
E0,06/05/1995,QPR,Tottenham,2,1,H
E0,07/05/1995,Man United,Sheffield Weds,1,0,H
E0,08/05/1995,Blackburn,Newcastle,1,0,H
E0,09/05/1995,Ipswich,Everton,0,1,A
E0,09/05/1995,Leeds,Crystal Palace,3,1,H
E0,09/05/1995,Tottenham,Coventry,1,3,A
E0,10/05/1995,Man United,Southampton,2,1,H
E0,10/05/1995,West Ham,Liverpool,3,0,H
E0,13/05/1995,Wimbledon,Nott'm Forest,2,2,D
E0,14/05/1995,Chelsea,Arsenal,2,1,H
E0,14/05/1995,Coventry,Everton,0,0,D
E0,14/05/1995,Liverpool,Blackburn,2,1,H
E0,14/05/1995,Man City,QPR,2,3,A
E0,14/05/1995,Newcastle,Crystal Palace,3,2,H
E0,14/05/1995,Norwich,Aston Villa,1,1,D
E0,14/05/1995,Sheffield Weds,Ipswich,4,1,H
E0,14/05/1995,Southampton,Leicester,2,2,D
E0,14/05/1995,Tottenham,Leeds,1,1,D
E0,14/05/1995,West Ham,Man United,1,1,D
