Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
E1,05/09/1999,Bolton,Birmingham,3,3,D,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,05/09/1999,Port Vale,Grimsby,3,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,10/09/1999,Barnsley,Stockport,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,11/09/1999,Birmingham,West Brom,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,11/09/1999,Blackburn,Tranmere,2,0,H,0,0,D,,,,,,,,,,,
E1,11/09/1999,Charlton,Bolton,2,1,H,1,1,D,,,,,,,,,,,
E1,11/09/1999,Grimsby,Walsall,1,0,H,0,0,D,,,,,,,,,,,
E1,11/09/1999,Man City,Crystal Palace,2,1,H,1,1,D,,,,,,,,,,,
E1,11/09/1999,Norwich,Crewe,2,1,H,1,1,D,,,,,,,,,,,
E1,11/09/1999,Port Vale,Fulham,0,2,A,0,1,A,,,,,,,,,,,
E1,11/09/1999,Portsmouth,Ipswich,1,1,D,0,0,D,,,,,,,,,,,
E1,11/09/1999,Swindon,Nott'm Forest,0,0,D,0,0,D,,,,,,,,,,,
E1,11/09/1999,Wolves,Huddersfield,0,1,A,0,0,D,,,,,,,,,,,
E1,18/09/1999,Bolton,Barnsley,2,2,D,1,1,D,,,,,,,,,,,
E1,18/09/1999,Crewe,Swindon,2,1,H,1,0,H,,,,,,,,,,,
E1,18/09/1999,Crystal Palace,Grimsby,3,0,H,2,0,H,,,,,,,,,,,
E1,18/09/1999,Fulham,QPR,1,0,H,1,0,H,,,,,,,,,,,
E1,18/09/1999,Huddersfield,Norwich,1,0,H,0,0,D,,,,,,,,,,,
E1,18/09/1999,Ipswich,Birmingham,0,1,A,0,1,A,,,,,,,,,,,
E1,18/09/1999,Sheffield United,Charlton,1,2,A,1,1,D,,,,,,,,,,,
E1,18/09/1999,Stockport,Port Vale,1,0,H,1,0,H,,,,,,,,,,,
E1,18/09/1999,Tranmere,Portsmouth,2,4,A,0,3,A,,,,,,,,,,,
E1,18/09/1999,Walsall,Man City,0,1,A,0,1,A,,,,,,,,,,,
E1,18/09/1999,West Brom,Blackburn,2,2,D,1,0,H,,,,,,,,,,,
E1,19/09/1999,Nott'm Forest,Wolves,1,1,D,0,1,A,,,,,,,,,,,
E1,25/09/1999,Barnsley,Huddersfield,4,2,H,1,1,D,,,,,,,,,,,
E1,25/09/1999,Birmingham,QPR,2,0,H,1,0,H,,,,,,,,,,,
E1,25/09/1999,Blackburn,Walsall,2,0,H,2,0,H,,,,,,,,,,,
E1,25/09/1999,Bolton,Nott'm Forest,3,2,H,1,0,H,,,,,,,,,,,
E1,25/09/1999,Fulham,Crewe,3,0,H,3,0,H,,,,,,,,,,,
E1,25/09/1999,Port Vale,Swindon,2,0,H,0,0,D,,,,,,,,,,,
E1,25/09/1999,Portsmouth,Grimsby,1,2,A,1,1,D,,,,,,,,,,,
E1,25/09/1999,Sheffield United,Wolves,3,0,H,0,0,D,,,,,,,,,,,
E1,25/09/1999,Stockport,Norwich,2,2,D,1,1,D,,,,,,,,,,,
E1,25/09/1999,Tranmere,Charlton,2,2,D,1,1,D,,,,,,,,,,,
E1,25/09/1999,West Brom,Crystal Palace,0,0,D,0,0,D,,,,,,,,,,,
E1,26/09/1999,Ipswich,Man City,2,1,H,1,0,H,,,,,,,,,,,
E1,28/09/1999,Charlton,Stockport,4,0,H,0,0,D,,,,,,,,,,,
E1,28/09/1999,Crystal Palace,Wolves,1,1,D,0,1,A,,,,,,,,,,,
E1,28/09/1999,Norwich,Man City,1,0,H,1,0,H,,,,,,,,,,,
E1,28/09/1999,Swindon,Blackburn,2,1,H,2,0,H,,,,,,,,,,,
E1,01/10/1999,Nott'm Forest,Barnsley,3,0,H,0,0,D,,,,,,,,,,,
E1,02/10/1999,Charlton,Birmingham,1,0,H,1,0,H,,,,,,,,,,,
E1,02/10/1999,Crystal Palace,Portsmouth,4,0,H,1,0,H,,,,,,,,,,,
E1,02/10/1999,Grimsby,Ipswich,2,1,H,1,0,H,,,,,,,,,,,
E1,02/10/1999,Huddersfield,Sheffield United,4,1,H,2,0,H,,,,,,,,,,,
E1,02/10/1999,Man City,Port Vale,2,1,H,2,0,H,,,,,,,,,,,
E1,02/10/1999,Norwich,Fulham,1,2,A,1,0,H,,,,,,,,,,,
E1,02/10/1999,QPR,Blackburn,0,0,D,0,0,D,,,,,,,,,,,
E1,02/10/1999,Swindon,Bolton,0,4,A,0,4,A,,,,,,,,,,,
E1,02/10/1999,Walsall,Stockport,1,2,A,0,1,A,,,,,,,,,,,
E1,03/10/1999,Crewe,Tranmere,0,2,A,0,0,D,,,,,,,,,,,
E1,03/10/1999,Wolves,West Brom,1,1,D,1,0,H,,,,,,,,,,,
E1,08/10/1999,Walsall,Birmingham,1,0,H,0,0,D,,,,,,,,,,,
E1,09/10/1999,Crewe,Sheffield United,1,0,H,1,0,H,,,,,,,,,,,
E1,09/10/1999,Huddersfield,Port Vale,2,2,D,2,0,H,,,,,,,,,,,
E1,09/10/1999,QPR,Tranmere,2,1,H,1,0,H,,,,,,,,,,,
E1,09/10/1999,Swindon,Stockport,1,1,D,1,1,D,,,,,,,,,,,
E1,09/10/1999,Wolves,Bolton,1,0,H,1,0,H,,,,,,,,,,,
E1,16/10/1999,Barnsley,Wolves,1,2,A,0,2,A,,,,,,,,,,,
E1,16/10/1999,Birmingham,Crystal Palace,2,0,H,1,0,H,,,,,,,,,,,
E1,16/10/1999,Blackburn,Grimsby,1,1,D,1,1,D,,,,,,,,,,,
E1,16/10/1999,Bolton,Huddersfield,1,0,H,1,0,H,,,,,,,,,,,
E1,16/10/1999,Fulham,Swindon,1,0,H,0,0,D,,,,,,,,,,,
E1,16/10/1999,Ipswich,QPR,1,4,A,1,1,D,,,,,,,,,,,
E1,16/10/1999,Port Vale,Norwich,0,1,A,0,0,D,,,,,,,,,,,
